,Open,High,Low,Adj Close,Volume,sma_short,sma_long,ema_short,ema_long,macd,macd_signal,plus_di,minus_di,adx,middle,upper,lower,moment,mom_signal,mom_base,rsi
2022-02-20 15:05:00,4397483.0,4400033.5,4397483.0,4400033.5,2789998592,4393311.0,4397436.18,4397623.61111623,4404108.558350191,-6484.947233961895,-6996.7740929479605,29.89786006534601,35.48406087186884,24.643052080610403,4397436.18,4409102.413235382,4385769.946764617,-3204.0,-20259.8,0,0.4766579986641333
2022-02-20 15:10:00,4400498.5,4400498.5,4397420.5,4397420.5,1402732544,4393429.125,4397366.04,4397607.987177415,4403851.128748546,-6243.141571131535,-6905.010259066295,31.594638515205943,31.875053456007237,23.029621958369713,4397366.04,4409009.802453448,4385722.277546552,-4120.5,-18041.75,0,0.48723642606672457
2022-02-20 15:15:00,4397517.0,4397675.0,4396082.5,4396301.5,0,4394010.25,4397141.74,4397507.488123409,4403560.545040358,-6053.056916948408,-6791.358454336412,31.59579667644184,33.511119257086996,21.69042378626363,4397141.74,4408635.94304642,4385647.536953581,-2872.5,-16405.05,0,0.4754646105179913
2022-02-20 15:20:00,4395863.5,4399202.0,4395863.5,4399202.0,0,4395410.208333333,4397125.56,4397637.835239158,4403392.790250262,-5754.955011104234,-6648.581550987127,33.74323841443129,29.489138336803972,20.692902995295032,4397125.56,4408606.437627849,4385644.68237215,-2707.0,-12786.1,0,0.5213982795756466
2022-02-20 15:25:00,4399151.5,4400955.5,4397908.0,4397908.0,1897267200,4395063.333333333,4396960.12,4397658.617150949,4403181.693467775,-5523.0763168260455,-6475.553643319652,37.583758440335615,22.259269052425207,21.020565830286795,4396960.12,4408263.513348268,4385656.726651732,-1698.5,-10463.3,0,0.5618440779610195
2022-02-20 15:30:00,4397899.5,4397899.5,4396831.0,4396831.0,0,4395337.25,4396906.68,4397594.954273076,4402937.276476657,-5342.322203581221,-6287.313265302632,40.65024204461433,15.91635161339825,22.53422205860979,4396906.68,4408198.926041082,4385614.433958918,-5213.0,-8854.9,0,0.613575358748101
2022-02-20 15:35:00,4395811.0,4402359.5,4395811.0,4402359.5,92405760,4396025.958333333,4397030.08,4397961.457897388,4402915.0403475,-4953.582450111397,-6030.527922899359,35.613841858558956,19.48208293844932,22.983903666385114,4397030.08,4408496.2251624195,4385563.934837581,4192.5,-6897.6,0,0.502926285945727
2022-02-20 15:40:00,4402682.0,4408696.0,4402682.0,4408696.0,6801981440,4397444.708333333,4397435.32,4398787.192127511,4403137.519222197,-4350.327094686218,-5728.257476582813,48.23802808156604,20.238950533514277,24.177537397746413,4397435.32,4409807.783598075,4385062.856401926,9421.5,-3326.95,0,0.6605424878152151
2022-02-20 15:45:00,4408690.0,4408690.0,4407065.5,4407157.0,271450112,4398607.833333333,4397469.28,4399431.0236622635,4403292.204403218,-3861.1807409543544,-5396.287726589479,49.9371022982912,15.447124610906554,26.082357787704293,4397469.28,4409947.42698125,4384991.133018751,8592.0,-711.85,0,0.6355597990784175
2022-02-20 15:50:00,4407814.0,4408961.5,4407814.0,4408961.5,1950875648,4400545.666666667,4397603.66,4400164.13739482,4403510.375973037,-3346.238578217104,-5047.5423203956125,50.48538220327844,15.7941679028109,27.832926040142958,4397603.66,4410511.690115875,4384695.629884126,2653.5,504.4,0,0.681781385031067
2022-02-20 15:55:00,4409293.5,4413802.0,4409293.5,4411253.5,5507252224,4401861.5,4397953.04,4401017.165468094,4403808.348308493,-2791.182840399444,-4663.99135031427,56.138472835366656,14.883264179487407,29.84994991044252,4397953.04,4411850.3380223615,4384055.741977639,5651.5,1389.95,0,0.686809320806258
2022-02-20 16:00:00,4410991.5,4410991.5,4410474.5,4410673.0,0,4403066.416666667,4398234.64,4401759.922115679,4404072.509654386,-2312.58753870707,-4248.383641620788,63.705362072946684,4.849056793197265,33.583529986919714,4398234.64,4412876.829765275,4383592.450234724,8154.0,2617.4,0,0.8014392484997767
2022-02-20 16:05:00,4411864.0,4416163.5,4411864.0,4416163.5,6111887360,4404410.583333333,4398907.34,4402867.889845081,4404537.778544808,-1669.888699727133,-3794.48738480111,65.34913189427117,5.368694840272992,36.99907998643093,4398907.34,4415213.055226744,4382601.624773256,12530.5,4157.7,0,0.7786377708978328
2022-02-20 16:10:00,4415580.5,4421671.5,4415580.5,4421671.5,0,4406431.5,4399773.22,4404314.321636276,4405197.082305289,-882.760669012554,-3278.8967572662773,69.03322957513038,4.881351821158588,40.31861458246785,4399773.22,4418452.412184594,4381094.027815405,22325.5,6660.95,0,0.8037706580752938
2022-02-20 16:15:00,4422533.5,4424900.0,4422533.5,4422947.5,1614675968,4408652.0,4400851.0,4405747.643269148,4405880.103934564,-132.46066541597247,-2700.023253025694,68.65883845099523,4.940367817032506,43.402380647093615,4400851.0,4421616.619725378,4380085.380274622,22923.0,9123.1,0,0.7910897126451384
2022-02-20 16:20:00,4423819.5,4424891.0,4423624.0,4423624.0,0,4410687.166666667,4402222.84,4407122.747828134,4406562.862567641,559.8852604934946,-2087.4157296251506,69.31631360147439,5.057750505251474,46.26884170630426,4402222.84,4424306.194028295,4380139.485971705,27621.0,12406.5,0,0.850103547331151
2022-02-20 16:25:00,4423796.0,4424365.5,4423796.0,4424365.5,0,4412891.958333333,4403901.36,4408449.113553503,4407247.869857098,1201.243696404621,-1470.5745306150575,70.57412442027827,2.2964976811130655,49.430732279360456,4403901.36,4426086.4260363905,4381716.29396361,35037.5,15491.0,0,0.8787825617492239
2022-02-20 16:30:00,4422193.0,4422193.0,4419295.0,4419295.0,0,4414763.958333333,4404590.34,4409283.412611772,4407711.41001254,1572.0025992318988,-866.8874928165848,64.92047008503069,11.470403767260613,50.79996589799494,4404590.34,4427593.266257088,4381587.413742912,36892.5,18238.1,0,0.7561902333290833
2022-02-20 16:35:00,4415469.5,4415469.5,4413581.5,4414198.5,0,4415750.541666667,4405416.52,4409661.496299206,4407961.011327692,1700.4849715139717,-306.1404317353542,58.127905956662865,22.01265218196528,50.417626433606806,4405416.52,4428249.385474698,4382583.654525301,12128.0,18591.7,0,0.6893473586331145
2022-02-20 16:40:00,4414103.5,4414103.5,4405466.5,4405466.5,3271688192,4415481.416666667,4405871.38,4409338.804242955,4407865.03240381,1473.7718391446397,167.74342154732182,50.57972366646594,31.09303568247937,48.64707829409372,4405871.38,4428212.268213893,4383530.4917861065,11922.5,19518.6,0,0.5852089397602249
2022-02-20 16:45:00,4405230.0,4406693.0,4405048.0,4406028.5,0,4415387.375,4406445.68,4409084.165430826,4407794.37092985,1289.7945009758696,568.008092623204,46.91657261272596,34.68832682665088,46.402914225085965,4406445.68,4427989.511674882,4384901.8483251175,11933.5,20146.8,0,0.5401369623244213
2022-02-20 16:50:00,4407542.5,4409449.5,4407542.5,4409449.5,1098121216,4415428.041666667,4407095.68,4409112.26809246,4407858.05193457,1254.216157889925,892.9086323584327,42.590184133068654,36.666242922660196,43.807674206667016,4407095.68,4427943.61854483,4386247.741455169,17778.5,21109.25,0,0.5088045243687267
2022-02-20 16:55:00,4409012.0,4409654.5,4408701.0,4408701.0,0,4415215.333333333,4408015.42,4409080.6320827855,4407890.483882565,1190.1482002204284,1123.2318400509862,43.56796717834881,37.158231674082586,41.41649729763494,4408015.42,4426864.796719642,4389166.0432803575,15501.5,21406.35,0,0.5183809523809524
2022-02-20 17:00:00,4409332.5,4409332.5,4406562.5,4407898.0,0,4414984.083333333,4408512.8,4408989.660377307,4407890.773057185,1098.8873201217502,1260.048282888511,42.2218980941268,40.61940879035395,38.784353065020305,4408512.8,4426623.90357614,4390401.696423859,22190.5,21392.85,0,0.48703001329316925
2022-02-20 17:05:00,4408618.5,4410549.0,4408098.5,4410549.0,0,4414516.208333333,4409086.2,4409109.609587332,4407993.044242297,1116.5653450349346,1321.9016256153377,36.73840403814708,42.4259351418328,36.67768987552374,4409086.2,4426467.887568981,4391704.512431019,15085.5,20609.1,0,0.4914828023937617
2022-02-20 17:10:00,4410890.0,4413227.5,4410890.0,4411613.5,1257242624,4413678.041666667,4409549.4,4409302.216554425,4408132.334037801,1169.8825166234747,1318.4170500840992,40.61216506943086,40.84979464111089,34.251953630317,4409549.4,4426538.663219624,4392560.136780377,15399.5,19386.95,0,0.5112388418197245
2022-02-20 17:15:00,4411647.0,4413318.0,4411647.0,4413318.0,0,4412875.583333333,4410185.3,4409611.122991483,4408331.839879287,1279.2831121953204,1285.8926626355906,33.12668976005407,44.116466711726936,32.91698859341412,4410185.3,4426457.942169062,4393912.657830938,13284.5,17211.65,0,0.46261381403476504
2022-02-20 17:20:00,4413318.0,4413849.0,4413228.0,4413849.0,835059712,4412061.0,4410887.2,4409937.113548297,4408544.096810201,1393.016738096252,1251.7295255891772,25.568371782012704,49.87940010507714,32.87067780273671,4410887.2,4426146.839051946,4395627.560948054,16428.5,15165.25,0,0.3817585440694106
2022-02-20 17:25:00,4414063.5,4414297.5,4410467.0,4410467.0,0,4410902.791666667,4411337.8,4409977.874046625,4408618.074218054,1359.799828570336,1239.065968858699,17.605235897918824,55.67261512383463,34.14259207234134,4411337.8,4425804.406167158,4396871.193832842,14165.5,15369.0,0,0.3226420725035172
2022-02-20 17:30:00,4409972.0,4409972.0,4405813.5,4405813.5,0,4409779.333333333,4411654.02,4409657.537566681,4408510.17850188,1147.359064801596,1223.2398092837798,16.549373699818528,62.63223122205993,35.746350841387375,4411654.02,4425214.714729093,4398093.325270906,6611.5,14837.9,0,0.27260191769978165
2022-02-20 17:35:00,4402976.5,4403622.0,4402883.5,4403622.0,0,4408897.958333333,4411925.66,4409193.265426343,4408322.125588278,871.1398380650207,1180.6757737476792,15.784863164782742,65.92365090924443,37.45412881383995,4411925.66,4424484.198697728,4399367.121302272,5714.0,14215.95,0,0.24461051672555803
2022-02-20 17:40:00,4403677.5,4404550.5,4403552.0,4404550.5,782630912,4408821.625,4412013.3,4408836.12961024,4408177.028902635,659.1007076054811,1121.670496790463,19.413428785866866,61.72853761330177,38.43381957341498,4412013.3,4424321.772109174,4399704.827890825,7719.5,13210.05,0,0.2978516294437818
2022-02-20 17:45:00,4404458.5,4405487.5,4404458.5,4405487.5,1518075904,4408776.541666667,4411884.96,4408578.542707773,4408073.562059005,504.9806487681344,1055.6808666400611,24.194676057796883,54.42151328396084,38.43480604291,4411884.96,4424402.685575053,4399367.234424947,3128.0,11972.7,0,0.3651965335809347
2022-02-20 17:50:00,4406125.5,4406477.0,4404498.0,4404498.0,0,4408363.916666667,4411778.6,4408264.654796633,4407936.010498195,328.6442984379828,968.1340836848443,32.42742821277263,40.487996234112664,36.60946268167634,4411778.6,4424507.121009096,4399050.078990904,-4198.0,9333.85,0,0.4802889996947186
2022-02-20 17:55:00,4405372.5,4406399.5,4405069.0,4406399.5,2728787968,4408172.125,4411676.12,4408121.18134629,4407876.901568233,244.279778056778,865.2893349552113,32.16848528244322,38.861821521410896,34.7970443491936,4411676.12,4424539.6834844705,4398812.55651553,-757.5,7749.55,0,0.507160226965685
2022-02-20 18:00:00,4405043.5,4405043.5,4403887.0,4403887.0,0,4407837.875,4411381.46,4407795.4750795625,4407723.412923922,72.06215564068407,731.1536731158072,24.273539871207507,43.77983532502483,34.388123054292585,4411381.46,4424617.451103389,4398145.468896611,-5074.5,5702.15,0,0.38874332459947597
2022-02-20 18:05:00,4401239.0,4401593.5,4400879.0,4401423.0,0,4407077.375,4411011.46,4407305.2846758785,4407481.042445723,-175.75776984449476,556.8453944557243,22.15826256857293,50.1179830164575,34.6745499016002,4411011.46,4424834.118167745,4397188.801832255,-9830.5,3390.65,0,0.3637792917571311
2022-02-20 18:10:00,4401401.0,4401401.0,4398472.0,4398472.0,3243376640,4405982.25,4410303.8,4406625.801222704,4407134.476324321,-508.67510161641985,349.2370688794181,22.038357474924137,50.64950595691885,34.987024024719624,4410303.8,4424821.434374408,4395786.165625592,-12201.0,527.7,0,0.3367057030004851
2022-02-20 18:15:00,4398115.5,4409959.0,4398115.5,4409883.5,9444130816,4405696.041666667,4409832.28,4406876.393441983,4407240.226925334,-363.83348335139453,181.326785751308,34.50435027321122,39.73054102858751,33.12389272320583,4409832.28,4423555.520737364,4396109.039262637,-6280.0,-1516.85,0,0.49115555850887105
2022-02-20 18:20:00,4410846.5,4410846.5,4409196.5,4409196.5,4407164928,4405308.333333333,4409282.24,4407054.863180923,4407315.481144249,-260.6179633261636,55.5759189300653,31.053169119855813,40.71252628416942,31.81293734549204,4409282.24,4421870.565534226,4396693.914465775,-12475.0,-3425.5,0,0.4675526916364613
2022-02-20 18:25:00,4408890.5,4408890.5,4407119.0,4407119.0,130809856,4405029.333333333,4408622.04,4407059.796782485,4407307.922926852,-248.12614436633885,-45.227064622359144,30.56174155363161,45.29897226423408,30.987187478724117,4408622.04,4419719.28113563,4397524.79886437,-15828.5,-5579.75,0,0.4176059333297889
2022-02-20 18:30:00,4407288.5,4410148.0,4407288.5,4410148.0,1145044992,4405390.541666667,4408053.34,4407297.350880346,4407417.17403809,-119.82315774355084,-114.64970979032417,30.540507056213183,42.841857479135456,30.0389318386875,4408053.34,4417046.662465713,4399060.017534287,-13476.0,-7699.3,0,0.4538712733074085
2022-02-20 18:35:00,4412734.5,4416152.0,4412734.5,4416152.0,492175360,4406434.708333333,4407927.62,4407978.477746835,4407753.180272863,225.29747397173196,-126.13269028657426,42.00828913178861,34.913135911697125,28.651262159087455,4407927.62,4416334.931600762,4399520.308399239,-8213.5,-8833.45,0,0.566509897515092
2022-02-20 18:40:00,4416004.5,4416004.5,4415881.0,4415984.0,1062993920,4407387.5,4407999.04,4408594.287160214,4408069.796824438,524.4903357764706,-94.99818387327508,46.37248278396093,27.508919152769383,28.443326055965475,4407999.04,4416654.973730047,4399343.106269953,-3311.0,-8744.75,0,0.6329390235932292
2022-02-20 18:45:00,4416031.5,4416160.0,4415082.5,4416160.0,143130624,4408276.875,4408426.78,4409176.26507907,4408381.00249113,795.2625879403204,-14.642580284426609,48.50242983239115,23.48755330754736,28.863619057092517,4408426.78,4417602.5143394945,4399251.045660506,1961.5,-8472.85,0,0.6729999724038965
2022-02-20 18:50:00,4417635.5,4419254.5,4417635.5,4419254.5,5098307584,4409506.583333333,4408955.82,4409951.513929105,4408799.2708042655,1152.2431248398498,132.91307468050056,51.21146412746299,22.327236730461017,29.557883891718447,4408955.82,4419035.959668459,4398875.680331541,13788.0,-6586.6,0,0.6914433768195193
2022-02-20 18:55:00,4419257.0,4419789.0,4417389.0,4419789.0,555220992,4410622.375,4409369.4,4410708.243635844,4409222.007963813,1486.2356720315292,354.56982730805044,48.689467796068406,21.628347679170755,30.152959667899584,4409369.4,4420342.800817233,4398395.999182768,13760.5,-4227.5,0,0.688175155590058
2022-02-20 19:00:00,4419845.0,4420651.5,4419646.5,4419646.5,0,4411935.666666667,4409807.22,4411395.801825233,4409623.000373435,1772.801451797597,591.9737089912718,49.50029188558086,22.120256859311148,30.691382605703904,4409807.22,4421518.1338557005,4398096.306144299,10197.0,-1987.7,0,0.7038637005934838
2022-02-20 19:05:00,4419420.5,4419420.5,4418469.0,4418469.0,0,4413356.166666667,4410230.06,4411939.893998022,4409963.272258239,1976.6217397833243,840.5558982256593,50.35153559297879,25.297498871760766,30.853209102534368,4410230.06,4422407.802607819,4398052.31739218,9768.0,-382.9,0,0.665655581328319
2022-02-20 19:10:00,4418551.5,4418551.5,4417684.0,4417880.0,0,4414973.5,4410523.3,4412396.825233208,4410267.797180101,2129.02805310674,1104.6841423893347,52.39890251137038,25.344819062685385,31.116265837390525,4410523.3,4423080.201203282,4397966.398796718,9982.0,1862.8,0,0.702761838520837
2022-02-20 19:15:00,4418363.0,4418363.0,4416720.0,4416720.0,0,4415543.208333333,4410727.56,4412729.37714121,4410515.9865633175,2213.390577892773,1363.930113015593,54.22859481722136,21.000997672098435,31.98639860628604,4410727.56,4423522.2340751365,4397932.885924863,6171.0,4062.75,0,0.7303626287573037
2022-02-20 19:20:00,4414716.5,4415015.0,4413962.0,4415015.0,0,4416028.083333333,4410795.44,4412905.194285592,4410689.044137781,2216.1501478115097,1585.1359656644572,54.49766054810016,22.00755822921487,32.68516054810868,4410795.44,4423665.1633726675,4397925.716627333,3401.5,5750.5,0,0.7588402803855301
2022-02-20 19:25:00,4415557.5,4415557.5,4414428.5,4414811.5,1022754816,4416669.125,4410833.94,4413051.833187777,4410847.616516716,2204.2166710607708,1771.7722251404905,46.77559564993702,30.374155090744587,31.923431442991994,4410833.94,4423747.409267487,4397920.470732514,1493.5,6721.2,0,0.6187584345479082
2022-02-20 19:30:00,4414911.0,4416738.5,4414911.0,4416738.5,1120665600,4417218.333333333,4411084.8,4413335.422944484,4411074.211470454,2261.2114740302786,1934.6554347060414,47.351592558106844,30.078529892306882,31.282398303813878,4411084.8,4424210.487578649,4397959.112421351,2889.5,7341.25,0,0.6715026378024377
2022-02-20 19:35:00,4418069.5,4418069.5,4416255.0,4416255.0,0,4417226.916666667,4411502.46,4413560.005796312,4411273.491604632,2286.514191680588,2060.6855532439013,52.51352070218991,22.991399946803796,31.803545093900272,4411502.46,4424593.712893528,4398411.207106472,5788.0,7723.9,0,0.7239874472884181
2022-02-20 19:40:00,4415359.5,4415359.5,4414066.0,4414066.0,0,4417067.083333333,4411920.22,4413598.92842759,4411380.905640105,2218.0227874852717,2141.9952327387614,49.52937951201682,31.698802887690764,31.146723251790945,4411920.22,4424624.500223701,4399215.939776299,8252.5,7170.35,0,0.6001841055538508
2022-02-20 19:45:00,4414107.0,4414990.5,4414107.0,4414990.5,0,4416969.625,4412337.82,4413705.972395269,4411519.748455181,2186.2239400884137,2187.9310647710745,33.87198132686955,38.926294999551125,29.533134918143652,4412337.82,4424714.8586766105,4399960.78132339,11368.5,6931.15,0,0.4598777159832809
2022-02-20 19:50:00,4416054.0,4417166.0,4416054.0,4417166.0,0,4416795.583333333,4412804.96,4413972.128366173,4411736.930420158,2235.197946014814,2216.661754352351,40.20055825493642,35.860643026982316,27.944646968406644,4412804.96,4424984.6935899565,4400625.226410043,12615.5,7173.0,0,0.5358572988714961
2022-02-20 19:55:00,4417114.0,4417114.0,4415806.5,4416814.0,0,4416547.666666667,4413297.6,4414190.7338774605,4411932.218273885,2258.5156035758555,2231.0492599600307,39.737170185370644,33.19503770769891,26.679680658359853,4413297.6,4425066.732826834,4401528.467173166,11326.5,7328.85,0,0.5196302077080082
2022-02-20 20:00:00,4416783.5,4417679.5,4416600.0,4416600.0,0,4416293.791666667,4413705.62,4414376.06204151,4412111.762437592,2264.299603917636,2236.7058184072375,32.03857546938685,36.17452504510123,25.305253564147055,4413705.62,4425181.936040103,4402229.303959897,12102.0,7540.85,0,0.40366539647976774
2022-02-20 20:05:00,4413252.0,4413252.0,4410833.0,4410833.0,0,4415657.458333333,4413983.46,4414103.518806493,4412062.575553435,2040.9432530580088,2217.2383856568485,25.78970813239595,53.79505355102358,25.964192174085817,4413983.46,4424785.8652062025,4403181.054793797,4433.5,7367.1,0,0.26443976854287216
2022-02-20 20:10:00,4409697.0,4409697.0,4404508.5,4404508.5,1083179008,4414543.166666667,4414106.88,4413365.440434127,4411772.01309301,1593.4273411175236,2149.372904552043,18.613502055498458,64.91681654676259,27.928775879992994,4414106.88,4424368.301673871,4403845.458326128,621.5,7089.1,0,0.19954747538901238
2022-02-20 20:15:00,4404379.0,4407222.5,4404314.0,4407222.5,545259520,4413751.708333333,4414456.9,4412892.906553021,4411597.0196053805,1295.8869476402178,2042.1146238420365,17.63318830437825,58.50701311345726,29.64567888721098,4414456.9,4422938.871213246,4405974.928786755,5799.5,7519.7,0,0.2896159530089605
2022-02-20 20:20:00,4406800.0,4407676.0,4406800.0,4407676.0,899940352,4413140.125,4414368.6,4412491.606047721,4411446.201036545,1045.4050111752003,1904.2136037858825,19.00807592279965,56.104089671639976,30.9617998280947,4414368.6,4423091.488559932,4405645.711440067,9204.0,8151.15,0,0.3081450005640582
2022-02-20 20:25:00,4408136.0,4408750.5,4407214.5,4407214.5,1450311680,4412507.041666667,4414289.32,4412085.674812141,4411283.432800045,802.2420120956376,1746.9046287425897,22.349207318003568,53.34543845461342,31.62761594583161,4414289.32,4423241.099193863,4405337.540806138,-2669.0,7305.45,0,0.3164571627179517
2022-02-20 20:30:00,4406950.5,4406950.5,4403008.5,4403826.0,0,4411431.0,4414157.6,4411450.315209559,4410996.590662068,453.7245474914089,1554.4046962318114,21.403416480353048,55.31980184998465,32.46618535172755,4414157.6,4423630.719223835,4404684.480776165,-5370.5,5943.15,0,0.29713902385959823
2022-02-20 20:35:00,4402671.5,4405388.5,4402614.5,4405388.5,1213202432,4410525.458333333,4413967.22,4410984.021730785,4410780.881996754,203.13973403163254,1328.6204504559023,18.90885768860756,53.8809029181713,33.504791848391484,4413967.22,4423953.494213589,4403980.945786411,-1730.5,4633.25,0,0.33718077202197877
2022-02-20 20:40:00,4405824.5,4408181.5,4405824.5,4408181.5,937951232,4410035.083333333,4413648.4,4410768.443135633,4410680.900029963,87.54310567025095,1087.4012840219464,22.852086311347083,52.610441767068274,33.900113254506806,4413648.4,4423850.63973346,4403446.160266541,-1966.5,3175.05,0,0.3564406267825387
2022-02-20 20:45:00,4408109.0,4409903.0,4408109.0,4409274.5,1359609856,4409558.75,4413380.02,4410653.524432658,4410626.80473694,26.71969571802765,838.7812942219898,23.92867845370093,52.63982346691367,34.139927826598175,4413380.02,4423678.8018997675,4403081.238100232,-6877.5,1354.65,0,0.3852363337443485
2022-02-20 20:50:00,4409822.5,4410249.0,4409822.5,4410249.0,932052992,4408982.333333333,4413143.58,4410622.407168549,4410612.273014707,10.134153841994703,613.1358387535438,25.72233570472635,48.27357892512503,33.895688320753024,4413143.58,4423447.841677528,4402839.318322472,-5735.0,-429.05,0,0.43463593396808
2022-02-20 20:55:00,4409649.5,4409649.5,4406153.0,4406153.0,92930048,4408093.916666667,4412619.52,4410278.606616524,4410440.753766089,-162.14714956469834,418.07200645551916,23.612404303745084,53.80457272915373,34.23593681460059,4412619.52,4422961.390766563,4402277.649233436,-10007.0,-1873.1,0,0.3634903226803009
2022-02-20 21:00:00,4407039.5,4407919.5,4407039.5,4407919.5,0,4407370.541666667,4412144.74,4410097.1368765,4410343.7777115265,-246.6408350262791,246.68003060368613,18.178015945628022,54.37981963142073,35.27978913250558,4412144.74,4422201.073734134,4402088.406265866,-11335.0,-3068.75,0,0.3553448788348117
2022-02-20 21:05:00,4408470.0,4409643.0,4404346.5,4404816.5,0,4406869.166666667,4411551.54,4409690.934039245,4410131.180082102,-440.2460428569466,81.60769126678093,16.48179749715586,55.10167804323094,36.524525396140426,4411551.54,4421513.205117119,4401589.8748828815,-14972.5,-5145.95,0,0.3271826339973784
2022-02-20 21:10:00,4406863.5,4406863.5,4401081.5,4401081.5,3868327936,4406583.583333333,4410856.04,4409028.669881475,4409783.099680978,-754.4297995027155,-91.3558433552583,13.623132776764866,56.53861327021292,38.16732343099586,4410856.04,4421224.952751855,4400487.127248145,-18565.0,-7922.85,0,0.2970509383378016
2022-02-20 21:15:00,4399433.0,4399433.0,4394482.0,4394482.0,55181312,4405521.875,4409920.12,4407909.695273796,4409194.57018847,-1284.8749146740884,-284.5335613736469,13.385505060028915,57.29670836214302,39.76449047176068,4409920.12,4421766.080110332,4398074.159889668,-23987.0,-10054.65,0,0.29072059388199156
2022-02-20 21:20:00,4393651.5,4393651.5,4392441.5,4392441.5,0,4404252.333333333,4408948.98,4406719.834097503,4408550.194322176,-1830.3602246735245,-510.47800122977543,14.705476141150472,53.085652464148424,40.88788033914749,4408948.98,4422350.762171372,4395547.197828629,-25438.5,-12061.45,0,0.3265288519594031
2022-02-20 21:25:00,4390317.0,4390317.0,4387632.5,4387632.5,2535194624,4402620.5,4407853.68,4405251.577626886,4407745.635186769,-2494.057559883222,-797.3225196246058,14.089119719474677,61.03741440338748,42.32817466315029,4407853.68,4423480.847907809,4392226.512092191,-29087.5,-14797.15,0,0.23438008460787504
2022-02-20 21:30:00,4387802.5,4387802.5,4384835.0,4385886.0,4370071552,4401125.5,4406696.66,4403761.917807955,4406904.847399742,-3142.9295917870477,-1149.5057737918364,12.511858332454938,64.24370190787393,43.99950781395767,4406696.66,4424331.618578219,4389061.701421781,-29129.0,-17513.4,0,0.21455893526159972
2022-02-20 21:35:00,4386977.5,4387172.5,4385606.5,4385606.5,7133986816,4399477.0,4405451.38,4402365.3472060645,4406085.649662501,-3720.3024564366788,-1563.9987304894667,10.240176972506058,64.203097018856,45.898783656727375,4405451.38,4424473.905356416,4386428.854643584,-29205.0,-19746.15,0,0.21558691131176455
2022-02-20 21:40:00,4384665.0,4384665.0,4383809.0,4383809.0,5298061312,4397445.958333333,4404153.54,4400937.935881314,4405228.824741025,-4290.888859711587,-2022.7478093946766,10.78756672178265,62.28956976240943,47.53727943810986,4404153.54,4424487.024354355,4383820.055645645,-32929.5,-22465.6,0,0.22501099021870535
2022-02-20 21:45:00,4383621.5,4389103.0,4383462.0,4389103.0,4414242816,4395765.0,4403155.02,4400027.556197425,4404608.579341337,-4581.023143911734,-2504.3458437152826,19.402798209646622,57.74098302502947,47.68126425847532,4403155.02,4423907.687909664,4382402.352090335,-27152.0,-24180.1,0,0.29707806367204537
2022-02-20 21:50:00,4393197.0,4393197.0,4391509.0,4391560.0,5632688128,4394207.583333333,4402217.8,4399376.205720231,4404106.694277284,-4730.488557052799,-2981.0394564037106,21.53297646497171,56.21489299027923,47.476392565363625,4402217.8,4422859.36696641,4381576.23303359,-22506.0,-25297.2,0,0.2911425807019087
2022-02-20 21:55:00,4391861.5,4394502.5,4391079.0,4394502.5,630980608,4393236.708333333,4401311.26,4399001.305279964,4403737.290421773,-4735.985141809098,-3423.4344944377535,20.024973453415658,54.41361544814567,47.3911218532151,4401311.26,4421194.156848516,4381428.363151483,-20488.0,-25848.75,0,0.3226267380706515
2022-02-20 22:00:00,4395857.5,4400755.0,4395857.5,4400755.0,2646736896,4392639.666666667,4400668.9,4399136.204873895,4403622.583430391,-4486.378556495532,-3779.1571213068028,28.664576355732912,49.297192332359444,45.99604991923058,4400668.9,4419473.3158864025,4381864.484113598,-16411.0,-25633.35,0,0.39882563566998447
2022-02-20 22:05:00,4405713.5,4409877.0,4405713.5,4409795.5,6319767552,4393054.583333333,4400396.72,4399956.150653291,4403860.010291422,-3903.8596381312236,-4009.5459450243247,41.224369665456685,39.24588770070964,43.09355650812622,4400396.72,4418421.144043098,4382372.295956901,-7018.5,-23936.5,0,0.5351162185351933
2022-02-20 22:10:00,4409088.5,4413169.5,4409088.5,4410870.0,6413352960,4393870.291666667,4400398.2,4400795.677526553,4404129.6329160165,-3333.9553894633427,-4102.867926088783,44.90842490842491,37.814801685769424,40.792327933391384,4400398.2,4418426.200311888,4382370.199688112,-5730.0,-21965.65,0,0.5288295242468952
2022-02-20 22:15:00,4407236.0,4407407.0,4405747.5,4407380.5,1022754816,4394945.166666667,4400513.08,4401302.202332447,4404254.6696702875,-2952.4673378402367,-4081.705453428026,45.03187279319415,38.94247099062379,38.55627286269145,4400513.08,4418686.232282569,4382339.927717431,-3452.5,-19402.15,0,0.5248652003568797
2022-02-20 22:20:00,4409828.0,4409828.0,4406673.0,4406673.0,2887909376,4396131.125,4400491.1,4401715.340614751,4404347.684810761,-2632.344196010381,-3960.8212022695484,50.97203794203209,35.24719184460579,37.20173545509971,4400491.1,4418631.740391914,4382350.459608085,2164.5,-16272.8,0,0.5576081021213464
2022-02-20 22:25:00,4405932.0,4408498.0,4404984.0,4408498.0,0,4397869.916666667,4400523.98,4402237.083644601,4404507.316337031,-2270.232692430727,-3736.3038503494527,53.703157017330604,28.60851595873997,36.754109200012664,4400523.98,4418721.771235993,4382326.188764008,1275.5,-13224.75,0,0.6601608922204955
