Open,Low,High,Adj Close,Volume
5062736.0,5062736.0,5062736.0,5062736.0,0.0
5064188.5,5064188.5,5064188.5,5064188.5,0.0
5065435.0,5065435.0,5065435.0,5065435.0,573308928.0
5065547.0,5065547.0,5065547.0,5065547.0,0.0
5066680.0,5066680.0,5066680.0,5066680.0,0.0
5066773.0,5066773.0,5066773.0,5066773.0,0.0
5067914.0,5067914.0,5067914.0,5067914.0,0.0
5064532.0,5064532.0,5064532.0,5064532.0,0.0
5065459.5,5065459.5,5065459.5,5065459.5,4647288832.0
5065340.5,5065340.5,5065340.5,5065340.5,478937088.0
5067099.5,5067099.5,5067099.5,5067099.5,638320640.0
5068759.5,5068759.5,5068759.5,5068759.5,138674176.0
5068209.5,5068209.5,5068209.5,5068209.5,2128084992.0
5067580.0,5067580.0,5067580.0,5067580.0,1882718208.0
5067880.0,5067880.0,5067880.0,5067880.0,570425344.0
5067077.0,5067077.0,5067077.0,5067077.0,621543424.0
5065912.5,5065912.5,5065912.5,5065912.5,0.0
5066664.5,5066664.5,5066664.5,5066664.5,1299447808.0
5062725.5,5062725.5,5062725.5,5062725.5,0.0
5060519.5,5060519.5,5060519.5,5060519.5,0.0
5061168.0,5061168.0,5061168.0,5061168.0,0.0
5059083.0,5059083.0,5059083.0,5059083.0,0.0
5060095.5,5060095.5,5060095.5,5060095.5,0.0
5058966.0,5058966.0,5058966.0,5058966.0,0.0
5056719.0,5056719.0,5056719.0,5056719.0,0.0
5053702.0,5053702.0,5053702.0,5053702.0,0.0
5050023.5,5050023.5,5050023.5,5050023.5,0.0
5046736.0,5046736.0,5046736.0,5046736.0,0.0
5044191.0,5044191.0,5044191.0,5044191.0,0.0
5043314.5,5043314.5,5043314.5,5043314.5,24641536.0
5040244.0,5040244.0,5040244.0,5040244.0,0.0
5028070.0,5028070.0,5028070.0,5028070.0,0.0
5026488.0,5026488.0,5026488.0,5026488.0,3203399680.0
5026683.0,5026683.0,5026683.0,5026683.0,1260388352.0
5013681.5,5013681.5,5013681.5,5013681.5,6694633472.0
5010972.0,5010972.0,5010972.0,5010972.0,0.0
5005585.5,5005585.5,5005585.5,5005585.5,7418150912.0
5005600.0,5005600.0,5005600.0,5005600.0,6815744.0
5005578.0,5005578.0,5005578.0,5005578.0,7343439872.0
5006276.5,5006276.5,5006276.5,5006276.5,596901888.0
5002905.5,5002905.5,5002905.5,5002905.5,6884950016.0
5002699.0,5002699.0,5002699.0,5002699.0,3634364416.0
5002149.5,5002149.5,5002149.5,5002149.5,1985478656.0
5004574.0,5004574.0,5004574.0,5004574.0,1390149632.0
5005162.5,5005162.5,5005162.5,5005162.5,1221591040.0
5005006.5,5005006.5,5005006.5,5005006.5,1191706624.0
5006675.0,5006675.0,5006675.0,5006675.0,5714477056.0
5006548.0,5006548.0,5006548.0,5006548.0,4571791360.0
5004037.5,5004037.5,5004037.5,5004037.5,271319040.0
4999521.5,4999521.5,4999521.5,4999521.5,611581952.0
5000882.5,5000882.5,5000882.5,5000882.5,1229193216.0
5001560.5,5001560.5,5001560.5,5001560.5,322699264.0
5003532.5,5003532.5,5003532.5,5003532.5,2607022080.0
5003399.0,5003399.0,5003399.0,5003399.0,844627968.0
5003054.0,5003054.0,5003054.0,5003054.0,396361728.0
5002815.0,5002815.0,5002815.0,5002815.0,1239154688.0
5002068.0,5002068.0,5002068.0,5002068.0,0.0
5002116.0,5002116.0,5002116.0,5002116.0,393478144.0
5000180.5,5000180.5,5000180.5,5000180.5,4765777920.0
5001146.0,5001146.0,5001146.0,5001146.0,1813250048.0
5001484.5,5001484.5,5001484.5,5001484.5,931921920.0
5002881.5,5002881.5,5002881.5,5002881.5,0.0
5005299.5,5005299.5,5005299.5,5005299.5,639107072.0
5005062.5,5005062.5,5005062.5,5005062.5,0.0
5005621.0,5005621.0,5005621.0,5005621.0,1963720704.0
5004051.5,5004051.5,5004051.5,5004051.5,0.0
5001991.0,5001991.0,5001991.0,5001991.0,0.0
5000434.0,5000434.0,5000434.0,5000434.0,169607168.0
5000224.5,5000224.5,5000224.5,5000224.5,1350828032.0
4998111.0,4998111.0,4998111.0,4998111.0,0.0
4995535.5,4995535.5,4995535.5,4995535.5,697040896.0
4995542.0,4995542.0,4995542.0,4995542.0,92012544.0
4993565.5,4993565.5,4993565.5,4993565.5,4095737856.0
4993598.5,4993598.5,4993598.5,4993598.5,0.0
4992884.0,4992884.0,4992884.0,4992884.0,0.0
4994557.0,4994557.0,4994557.0,4994557.0,1136918528.0
4995284.0,4995284.0,4995284.0,4995284.0,1202978816.0
4995206.0,4995206.0,4995206.0,4995206.0,0.0
4995863.5,4995863.5,4995863.5,4995863.5,645398528.0
4996357.0,4996357.0,4996357.0,4996357.0,0.0
4987669.0,4987669.0,4987669.0,4987669.0,43515904.0
4965714.5,4965714.5,4965714.5,4965714.5,21007958016.0
4965921.5,4965921.5,4965921.5,4965921.5,100663296.0
4967987.5,4967987.5,4967987.5,4967987.5,4315938816.0
4968178.5,4968178.5,4968178.5,4968178.5,10495459328.0
4969227.5,4969227.5,4969227.5,4969227.5,0.0
4968722.0,4968722.0,4968722.0,4968722.0,1374158848.0
4966655.0,4966655.0,4966655.0,4966655.0,6087507968.0
4967087.0,4967087.0,4967087.0,4967087.0,2424045568.0
4969135.5,4969135.5,4969135.5,4969135.5,959709184.0
4975684.5,4975684.5,4975684.5,4975684.5,3074424832.0
4977987.0,4977987.0,4977987.0,4977987.0,1850736640.0
4978516.5,4978516.5,4978516.5,4978516.5,1675362304.0
4979776.5,4979776.5,4979776.5,4979776.5,3670540288.0
4981100.5,4981100.5,4981100.5,4981100.5,2782396416.0
4975667.5,4975667.5,4975667.5,4975667.5,6080954368.0
4975062.5,4975062.5,4975062.5,4975062.5,0.0
4975567.0,4975567.0,4975567.0,4975567.0,413925376.0
4974903.5,4974903.5,4974903.5,4974903.5,0.0
4971163.5,4971163.5,4971163.5,4971163.5,0.0
4971647.0,4971647.0,4971647.0,4971647.0,767819776.0
4972340.0,4972340.0,4972340.0,4972340.0,450363392.0
4979856.0,4979856.0,4979856.0,4979856.0,3857186816.0
4978542.0,4978542.0,4978542.0,4978542.0,0.0
4977668.5,4977668.5,4977668.5,4977668.5,0.0
4972859.5,4972859.5,4972859.5,4972859.5,0.0
4972758.5,4972758.5,4972758.5,4972758.5,4864868352.0
4972166.0,4972166.0,4972166.0,4972166.0,19136512.0
4974205.0,4974205.0,4974205.0,4974205.0,2052063232.0
4974463.0,4974463.0,4974463.0,4974463.0,0.0
4973479.0,4973479.0,4973479.0,4973479.0,882900992.0
4974856.0,4974856.0,4974856.0,4974856.0,757071872.0
4975629.0,4975629.0,4975629.0,4975629.0,1946681344.0
4976983.5,4976983.5,4976983.5,4976983.5,141557760.0
4979952.0,4979952.0,4979952.0,4979952.0,2484862976.0
4977629.5,4977629.5,4977629.5,4977629.5,0.0
4977324.5,4977324.5,4977324.5,4977324.5,0.0
4973327.0,4973327.0,4973327.0,4973327.0,187695104.0
4973054.0,4973054.0,4973054.0,4973054.0,892076032.0
4973903.5,4973903.5,4973903.5,4973903.5,0.0
4974161.0,4974161.0,4974161.0,4974161.0,3390308352.0
4974461.5,4974461.5,4974461.5,4974461.5,0.0
4973517.0,4973517.0,4973517.0,4973517.0,0.0
4972104.0,4972104.0,4972104.0,4972104.0,0.0
4977483.0,4977483.0,4977483.0,4977483.0,1271136256.0
4983359.0,4983359.0,4983359.0,4983359.0,68681728.0
4984416.0,4984416.0,4984416.0,4984416.0,1787297792.0
4984559.5,4984559.5,4984559.5,4984559.5,363593728.0
4986486.0,4986486.0,4986486.0,4986486.0,1849950208.0
4987281.5,4987281.5,4987281.5,4987281.5,1766064128.0
4987282.0,4987282.0,4987282.0,4987282.0,184811520.0
4988471.0,4988471.0,4988471.0,4988471.0,1876688896.0
4988481.0,4988481.0,4988481.0,4988481.0,0.0
4989734.0,4989734.0,4989734.0,4989734.0,367788032.0
4991290.5,4991290.5,4991290.5,4991290.5,2814902272.0
4990368.0,4990368.0,4990368.0,4990368.0,1793064960.0
4989878.0,4989878.0,4989878.0,4989878.0,0.0
4987274.5,4987274.5,4987274.5,4987274.5,1620574208.0
4987908.5,4987908.5,4987908.5,4987908.5,170917888.0
4988719.5,4988719.5,4988719.5,4988719.5,687079424.0
4988876.5,4988876.5,4988876.5,4988876.5,1557659648.0
4988042.0,4988042.0,4988042.0,4988042.0,0.0
4985592.0,4985592.0,4985592.0,4985592.0,0.0
4984657.5,4984657.5,4984657.5,4984657.5,0.0
4984937.0,4984937.0,4984937.0,4984937.0,0.0
4983594.5,4983594.5,4983594.5,4983594.5,0.0
4984353.0,4984353.0,4984353.0,4984353.0,0.0
4984433.0,4984433.0,4984433.0,4984433.0,281542656.0
4981923.5,4981923.5,4981923.5,4981923.5,0.0
4980055.0,4980055.0,4980055.0,4980055.0,1765539840.0
4980622.5,4980622.5,4980622.5,4980622.5,0.0
4980728.0,4980728.0,4980728.0,4980728.0,0.0
4980343.5,4980343.5,4980343.5,4980343.5,315883520.0
4978067.0,4978067.0,4978067.0,4978067.0,0.0
4978590.5,4978590.5,4978590.5,4978590.5,0.0
4976523.5,4976523.5,4976523.5,4976523.5,0.0
4975726.0,4975726.0,4975726.0,4975726.0,769916928.0
4975129.5,4975129.5,4975129.5,4975129.5,0.0
4972616.5,4972616.5,4972616.5,4972616.5,0.0
4972956.5,4972956.5,4972956.5,4972956.5,324796416.0
4974353.5,4974353.5,4974353.5,4974353.5,429391872.0
4976065.0,4976065.0,4976065.0,4976065.0,5023203328.0
4975531.5,4975531.5,4975531.5,4975531.5,0.0
4975194.0,4975194.0,4975194.0,4975194.0,0.0
4972911.5,4972911.5,4972911.5,4972911.5,0.0
4973427.0,4973427.0,4973427.0,4973427.0,308543488.0
4971891.0,4971891.0,4971891.0,4971891.0,0.0
4966932.0,4966932.0,4966932.0,4966932.0,1029701632.0
4966916.5,4966916.5,4966916.5,4966916.5,0.0
4966903.5,4966903.5,4966903.5,4966903.5,587202560.0
4966429.5,4966429.5,4966429.5,4966429.5,5517082624.0
4966645.0,4966645.0,4966645.0,4966645.0,193724416.0
4967164.0,4967164.0,4967164.0,4967164.0,0.0
4967595.5,4967595.5,4967595.5,4967595.5,1209794560.0
4966214.5,4966214.5,4966214.5,4966214.5,0.0
4964415.0,4964415.0,4964415.0,4964415.0,0.0
4959771.5,4959771.5,4959771.5,4959771.5,915406848.0
4955322.0,4955322.0,4955322.0,4955322.0,1194590208.0
4957962.5,4957962.5,4957962.5,4957962.5,171704320.0
4956258.0,4956258.0,4956258.0,4956258.0,4604559360.0
4955699.0,4955699.0,4955699.0,4955699.0,283115520.0
4957349.0,4957349.0,4957349.0,4957349.0,0.0
4958586.5,4958586.5,4958586.5,4958586.5,0.0
4960318.5,4960318.5,4960318.5,4960318.5,0.0
4960051.5,4960051.5,4960051.5,4960051.5,0.0
4961021.5,4961021.5,4961021.5,4961021.5,926679040.0
4960224.5,4960224.5,4960224.5,4960224.5,211025920.0
4958457.0,4958457.0,4958457.0,4958457.0,0.0
4953678.5,4953678.5,4953678.5,4953678.5,93061120.0
4955295.0,4955295.0,4955295.0,4955295.0,1273495552.0
4954999.5,4954999.5,4954999.5,4954999.5,849608704.0
4956419.0,4956419.0,4956419.0,4956419.0,0.0
4956766.0,4956766.0,4956766.0,4956766.0,0.0
4959699.0,4959699.0,4959699.0,4959699.0,700973056.0
4965485.5,4965485.5,4965485.5,4965485.5,4667998208.0
4965123.0,4965123.0,4965123.0,4965123.0,475004928.0
4964717.5,4964717.5,4964717.5,4964717.5,0.0
4965270.5,4965270.5,4965270.5,4965270.5,2571894784.0
4964974.0,4964974.0,4964974.0,4964974.0,1103626240.0
4965434.5,4965434.5,4965434.5,4965434.5,368312320.0
4966216.5,4966216.5,4966216.5,4966216.5,0.0
4966185.5,4966185.5,4966185.5,4966185.5,175112192.0
4966909.0,4966909.0,4966909.0,4966909.0,122159104.0
4969429.0,4969429.0,4969429.0,4969429.0,3155951616.0
4968563.0,4968563.0,4968563.0,4968563.0,0.0
4968620.0,4968620.0,4968620.0,4968620.0,0.0
4969206.5,4969206.5,4969206.5,4969206.5,5113380864.0
4969124.5,4969124.5,4969124.5,4969124.5,1394081792.0
4968675.5,4968675.5,4968675.5,4968675.5,0.0
4966678.0,4966678.0,4966678.0,4966678.0,0.0
4965957.0,4965957.0,4965957.0,4965957.0,0.0
4967424.5,4967424.5,4967424.5,4967424.5,0.0
4970034.0,4970034.0,4970034.0,4970034.0,4012113920.0
4969725.0,4969725.0,4969725.0,4969725.0,145752064.0
4969418.0,4969418.0,4969418.0,4969418.0,6194724864.0
4969472.0,4969472.0,4969472.0,4969472.0,27000832.0
4969160.5,4969160.5,4969160.5,4969160.5,123994112.0
4969227.0,4969227.0,4969227.0,4969227.0,15466496.0
4965239.5,4965239.5,4965239.5,4965239.5,0.0
4962785.5,4962785.5,4962785.5,4962785.5,0.0
4962646.5,4962646.5,4962646.5,4962646.5,698089472.0
4960670.5,4960670.5,4960670.5,4960670.5,0.0
4961239.0,4961239.0,4961239.0,4961239.0,2975858688.0
4960725.5,4960725.5,4960725.5,4960725.5,0.0
4962036.0,4962036.0,4962036.0,4962036.0,1255407616.0
4962030.0,4962030.0,4962030.0,4962030.0,0.0
4963104.0,4963104.0,4963104.0,4963104.0,258473984.0
4964101.0,4964101.0,4964101.0,4964101.0,1369702400.0
4965357.5,4965357.5,4965357.5,4965357.5,501481472.0
4965820.5,4965820.5,4965820.5,4965820.5,137363456.0
4966226.0,4966226.0,4966226.0,4966226.0,5175246848.0
4965849.5,4965849.5,4965849.5,4965849.5,172490752.0
4964039.0,4964039.0,4964039.0,4964039.0,0.0
4962179.0,4962179.0,4962179.0,4962179.0,0.0
4961622.5,4961622.5,4961622.5,4961622.5,904658944.0
4963558.5,4963558.5,4963558.5,4963558.5,347340800.0
4968116.0,4968116.0,4968116.0,4968116.0,0.0
4969542.5,4969542.5,4969542.5,4969542.5,462159872.0
4970225.5,4970225.5,4970225.5,4970225.5,0.0
4970268.5,4970268.5,4970268.5,4970268.5,21757952.0
4971656.5,4971656.5,4971656.5,4971656.5,1022099456.0
4973980.0,4973980.0,4973980.0,4973980.0,0.0
4980231.5,4980231.5,4980231.5,4980231.5,6864764928.0
4981690.5,4981690.5,4981690.5,4981690.5,428081152.0
4982125.0,4982125.0,4982125.0,4982125.0,1404043264.0
4985349.5,4985349.5,4985349.5,4985349.5,6657933312.0
4984393.5,4984393.5,4984393.5,4984393.5,124518400.0
4985734.5,4985734.5,4985734.5,4985734.5,544473088.0
4985717.0,4985717.0,4985717.0,4985717.0,3976986624.0
4985850.5,4985850.5,4985850.5,4985850.5,67895296.0
4985755.0,4985755.0,4985755.0,4985755.0,147062784.0
4983723.5,4983723.5,4983723.5,4983723.5,4251713536.0
4983491.5,4983491.5,4983491.5,4983491.5,9437184.0
4983075.5,4983075.5,4983075.5,4983075.5,0.0
4982620.5,4982620.5,4982620.5,4982620.5,329515008.0
4981888.5,4981888.5,4981888.5,4981888.5,0.0
4981444.5,4981444.5,4981444.5,4981444.5,0.0
4981464.5,4981464.5,4981464.5,4981464.5,189530112.0
4981598.0,4981598.0,4981598.0,4981598.0,0.0
4983217.5,4983217.5,4983217.5,4983217.5,0.0
4981954.0,4981954.0,4981954.0,4981954.0,1487405056.0
4981778.0,4981778.0,4981778.0,4981778.0,1357119488.0
4982098.5,4982098.5,4982098.5,4982098.5,68681728.0
4982412.0,4982412.0,4982412.0,4982412.0,638058496.0
4981767.5,4981767.5,4981767.5,4981767.5,509083648.0
4981662.5,4981662.5,4981662.5,4981662.5,0.0
4983016.0,4983016.0,4983016.0,4983016.0,578551808.0
4984063.5,4984063.5,4984063.5,4984063.5,0.0
4983460.0,4983460.0,4983460.0,4983460.0,162004992.0
4982699.0,4982699.0,4982699.0,4982699.0,0.0
4981496.5,4981496.5,4981496.5,4981496.5,586678272.0
4980946.0,4980946.0,4980946.0,4980946.0,0.0
4978365.5,4978365.5,4978365.5,4978365.5,0.0
4978509.5,4978509.5,4978509.5,4978509.5,0.0
4977861.5,4977861.5,4977861.5,4977861.5,0.0
4977611.5,4977611.5,4977611.5,4977611.5,0.0
4977321.0,4977321.0,4977321.0,4977321.0,0.0
4977028.5,4977028.5,4977028.5,4977028.5,0.0
4975045.5,4975045.5,4975045.5,4975045.5,816840704.0
4975013.5,4975013.5,4975013.5,4975013.5,0.0
4975856.0,4975856.0,4975856.0,4975856.0,478937088.0
4976982.0,4976982.0,4976982.0,4976982.0,370933760.0
4977149.0,4977149.0,4977149.0,4977149.0,0.0
4977921.5,4977921.5,4977921.5,4977921.5,26476544.0
4980293.5,4980293.5,4980293.5,4980293.5,574357504.0
4981773.0,4981773.0,4981773.0,4981773.0,1772355584.0
4981410.0,4981410.0,4981410.0,4981410.0,0.0
4980998.5,4980998.5,4980998.5,4980998.5,0.0
4980620.0,4980620.0,4980620.0,4980620.0,0.0
4978858.5,4978858.5,4978858.5,4978858.5,0.0
4976924.5,4976924.5,4976924.5,4976924.5,2702704640.0
4977589.5,4977589.5,4977589.5,4977589.5,1967128576.0
4977853.0,4977853.0,4977853.0,4977853.0,325320704.0
4972117.5,4972117.5,4972117.5,4972117.5,0.0
4970105.5,4970105.5,4970105.5,4970105.5,0.0
4969905.0,4969905.0,4969905.0,4969905.0,0.0
4971201.5,4971201.5,4971201.5,4971201.5,1009254400.0
4971343.5,4971343.5,4971343.5,4971343.5,405012480.0
4973835.5,4973835.5,4973835.5,4973835.5,0.0
4975342.0,4975342.0,4975342.0,4975342.0,765722624.0
4976391.5,4976391.5,4976391.5,4976391.5,0.0
4976163.0,4976163.0,4976163.0,4976163.0,0.0
4975776.5,4975776.5,4975776.5,4975776.5,0.0
4977203.5,4977203.5,4977203.5,4977203.5,376176640.0
4972758.5,4972758.5,4972758.5,4972758.5,770179072.0
4967561.0,4967561.0,4967561.0,4967561.0,176947200.0
4967932.0,4967932.0,4967932.0,4967932.0,47448064.0
4966543.5,4966543.5,4966543.5,4966543.5,41418752.0
4964565.0,4964565.0,4964565.0,4964565.0,431751168.0
4963436.5,4963436.5,4963436.5,4963436.5,0.0
4962619.5,4962619.5,4962619.5,4962619.5,5567938560.0
4963690.5,4963690.5,4963690.5,4963690.5,545783808.0
4963813.5,4963813.5,4963813.5,4963813.5,716177408.0
4963358.5,4963358.5,4963358.5,4963358.5,0.0
4963297.5,4963297.5,4963297.5,4963297.5,689963008.0
4963812.5,4963812.5,4963812.5,4963812.5,1097334784.0
4963769.0,4963769.0,4963769.0,4963769.0,327942144.0
4962407.5,4962407.5,4962407.5,4962407.5,0.0
4963264.5,4963264.5,4963264.5,4963264.5,0.0
4960307.5,4960307.5,4960307.5,4960307.5,811335680.0
4952714.5,4952714.5,4952714.5,4952714.5,2455502848.0
4947642.0,4947642.0,4947642.0,4947642.0,1645215744.0
4939480.0,4939480.0,4939480.0,4939480.0,5659164672.0
4915493.5,4915493.5,4915493.5,4915493.5,27180400640.0
4917524.0,4917524.0,4917524.0,4917524.0,4078436352.0
4915385.0,4915385.0,4915385.0,4915385.0,3633053696.0
4911166.5,4911166.5,4911166.5,4911166.5,9035317248.0
4911792.5,4911792.5,4911792.5,4911792.5,3281780736.0
4909943.0,4909943.0,4909943.0,4909943.0,765198336.0
4905449.5,4905449.5,4905449.5,4905449.5,0.0
4907325.5,4907325.5,4907325.5,4907325.5,0.0
4907410.5,4907410.5,4907410.5,4907410.5,0.0
4910381.0,4910381.0,4910381.0,4910381.0,5034213376.0
4910496.0,4910496.0,4910496.0,4910496.0,60817408.0
4909772.0,4909772.0,4909772.0,4909772.0,0.0
4908772.0,4908772.0,4908772.0,4908772.0,0.0
4909616.0,4909616.0,4909616.0,4909616.0,3938975744.0
4910625.5,4910625.5,4910625.5,4910625.5,0.0
4910654.5,4910654.5,4910654.5,4910654.5,0.0
4908535.5,4908535.5,4908535.5,4908535.5,0.0
4905870.0,4905870.0,4905870.0,4905870.0,0.0
4898438.5,4898438.5,4898438.5,4898438.5,3195535360.0
4893324.0,4893324.0,4893324.0,4893324.0,0.0
4892503.5,4892503.5,4892503.5,4892503.5,0.0
4884669.5,4884669.5,4884669.5,4884669.5,0.0
4884935.5,4884935.5,4884935.5,4884935.5,34340864.0
4881663.0,4881663.0,4881663.0,4881663.0,195821568.0
4880766.0,4880766.0,4880766.0,4880766.0,4591452160.0
4883817.0,4883817.0,4883817.0,4883817.0,0.0
4881710.0,4881710.0,4881710.0,4881710.0,0.0
4881578.0,4881578.0,4881578.0,4881578.0,0.0
4880040.0,4880040.0,4880040.0,4880040.0,2213806080.0
4878494.0,4878494.0,4878494.0,4878494.0,0.0
4873233.0,4873233.0,4873233.0,4873233.0,3301703680.0
4870394.0,4870394.0,4870394.0,4870394.0,646709248.0
4867991.5,4867991.5,4867991.5,4867991.5,1955069952.0
4860520.0,4860520.0,4860520.0,4860520.0,6356205568.0
4859332.0,4859332.0,4859332.0,4859332.0,33030144.0
4861298.0,4861298.0,4861298.0,4861298.0,6289358848.0
4863026.5,4863026.5,4863026.5,4863026.5,928514048.0
4865319.5,4865319.5,4865319.5,4865319.5,245891072.0
4866867.5,4866867.5,4866867.5,4866867.5,0.0
4867858.5,4867858.5,4867858.5,4867858.5,10530848768.0
4868892.5,4868892.5,4868892.5,4868892.5,0.0
4872066.0,4872066.0,4872066.0,4872066.0,976224256.0
4875584.0,4875584.0,4875584.0,4875584.0,4432592896.0
4870578.5,4870578.5,4870578.5,4870578.5,8039432192.0
4867564.5,4867564.5,4867564.5,4867564.5,4456448.0
4863808.5,4863808.5,4863808.5,4863808.5,6938427392.0
4867274.5,4867274.5,4867274.5,4867274.5,6576930816.0
4866595.0,4866595.0,4866595.0,4866595.0,1468792832.0
4867480.5,4867480.5,4867480.5,4867480.5,481558528.0
4866526.5,4866526.5,4866526.5,4866526.5,0.0
4868097.0,4868097.0,4868097.0,4868097.0,1644691456.0
4866899.0,4866899.0,4866899.0,4866899.0,7637827584.0
4867894.0,4867894.0,4867894.0,4867894.0,1150287872.0
4867911.0,4867911.0,4867911.0,4867911.0,55312384.0
4872126.0,4872126.0,4872126.0,4872126.0,3160408064.0
4871525.5,4871525.5,4871525.5,4871525.5,450887680.0
4868929.0,4868929.0,4868929.0,4868929.0,162791424.0
4863755.0,4863755.0,4863755.0,4863755.0,0.0
4861026.0,4861026.0,4861026.0,4861026.0,1193541632.0
4860977.5,4860977.5,4860977.5,4860977.5,0.0
4856868.0,4856868.0,4856868.0,4856868.0,681836544.0
4856324.5,4856324.5,4856324.5,4856324.5,0.0
4854823.0,4854823.0,4854823.0,4854823.0,0.0
4850561.0,4850561.0,4850561.0,4850561.0,4025221120.0
4852396.0,4852396.0,4852396.0,4852396.0,0.0
4853212.0,4853212.0,4853212.0,4853212.0,2438463488.0
4852550.5,4852550.5,4852550.5,4852550.5,1209532416.0
4851247.0,4851247.0,4851247.0,4851247.0,499384320.0
4849997.5,4849997.5,4849997.5,4849997.5,0.0
4851474.5,4851474.5,4851474.5,4851474.5,0.0
4852707.5,4852707.5,4852707.5,4852707.5,131858432.0
4859162.5,4859162.5,4859162.5,4859162.5,5194907648.0
4859645.0,4859645.0,4859645.0,4859645.0,265027584.0
4858520.0,4858520.0,4858520.0,4858520.0,2003828736.0
4859150.0,4859150.0,4859150.0,4859150.0,964427776.0
4859065.0,4859065.0,4859065.0,4859065.0,2010906624.0
4859313.5,4859313.5,4859313.5,4859313.5,0.0
4857653.5,4857653.5,4857653.5,4857653.5,601358336.0
4855238.5,4855238.5,4855238.5,4855238.5,978059264.0
4853756.5,4853756.5,4853756.5,4853756.5,1625292800.0
4853210.5,4853210.5,4853210.5,4853210.5,230162432.0
4851032.5,4851032.5,4851032.5,4851032.5,1625292800.0
4848636.5,4848636.5,4848636.5,4848636.5,989855744.0
4840491.5,4840491.5,4840491.5,4840491.5,5240782848.0
4841102.0,4841102.0,4841102.0,4841102.0,338952192.0
4840328.5,4840328.5,4840328.5,4840328.5,351010816.0
4838012.0,4838012.0,4838012.0,4838012.0,0.0
4838117.0,4838117.0,4838117.0,4838117.0,58195968.0
4834002.5,4834002.5,4834002.5,4834002.5,0.0
4835082.5,4835082.5,4835082.5,4835082.5,1781006336.0
4828050.5,4828050.5,4828050.5,4828050.5,4183293952.0
4829827.0,4829827.0,4829827.0,4829827.0,242221056.0
4827815.5,4827815.5,4827815.5,4827815.5,0.0
4824770.0,4824770.0,4824770.0,4824770.0,0.0
4825471.0,4825471.0,4825471.0,4825471.0,0.0
4824479.5,4824479.5,4824479.5,4824479.5,4942725120.0
4825208.0,4825208.0,4825208.0,4825208.0,147849216.0
4827261.5,4827261.5,4827261.5,4827261.5,0.0
4830455.5,4830455.5,4830455.5,4830455.5,3688103936.0
4833165.5,4833165.5,4833165.5,4833165.5,1879834624.0
4832105.5,4832105.5,4832105.5,4832105.5,1266155520.0
4835213.5,4835213.5,4835213.5,4835213.5,0.0
4836734.0,4836734.0,4836734.0,4836734.0,654311424.0
4836288.5,4836288.5,4836288.5,4836288.5,0.0
